Year,Date,DOY,Tree_ID,Ypd,Ymd
2012,2012-02-10,41,P009,-1.25,-1.42
2012,2012-02-10,41,P010,-1.55,-1.45
2012,2012-02-10,41,P011,-1.63,-1.96
2012,2012-02-10,41,P013,-1.25,-1.35
2012,2012-02-10,41,P014,-1.5,-1.35
2012,2012-02-10,41,P015,-1,-1.29
2012,2012-02-10,41,P016,-1.18,-1.58
2012,2012-02-10,41,P017,-1.2,-1.79
2012,2012-02-10,41,P018,-2.2,-1.17
2012,2012-02-10,41,P020,-1.83,-1.63
2012,2012-02-10,41,P021,-0.98,-1.27
2012,2012-02-10,41,P022,-1.1,-1.33
2012,2012-02-10,41,P023,-0.75,-1.3
2012,2012-02-10,41,P024,-0.9,-1.21
2012,2012-02-10,41,P025,-1.3,-1.26
2012,2012-02-10,41,P026,-1.08,-1.31
2012,2012-02-10,41,P027,-1.15,-1.35
2012,2012-02-10,41,P028,-1.58,-1.16
2012,2012-02-10,41,P029,-1.13,-1.44
2012,2012-02-10,41,P030,-0.78,-1.41
2012,2012-02-10,41,P031,-1.3,-1.29
2012,2012-02-10,41,P032,-0.95,-1.5
2012,2012-02-10,41,J101,-0.75,-1.35
2012,2012-02-10,41,J102,-1.1,-1.43
2012,2012-02-10,41,J103,-1.8,-1.68
2012,2012-02-10,41,J104,-0.95,-1.58
2012,2012-02-10,41,J105,-0.98,-1.38
2012,2012-02-10,41,J106,-0.8,-1.13
2012,2012-02-10,41,J107,-0.95,-1.45
2012,2012-02-10,41,J108,-1,-1.6
2012,2012-02-10,41,J109,-0.8,-1.15
2012,2012-02-10,41,J110,-1.13,-1.32
2012,2012-02-10,41,J111,-1.38,-1.32
2012,2012-02-10,41,J112,-1.03,-1.22
2012,2012-02-10,41,J113,-1.98,-1.62
2012,2012-02-10,41,J114,-1.34,-1.35
2012,2012-02-10,41,J115,-1.2,-1.46
2012,2012-02-10,41,J116,-1.65,-1.4
2012,2012-02-10,41,J117,-1.1,-1.23
2012,2012-02-10,41,J118,-1.4,-1.41
2012,2012-02-10,41,J119,-1.93,-1.3
2012,2012-02-10,41,J120,-0.95,-1.21
2012,2012-02-10,41,J121,-0.75,-1.19
2012,2012-02-10,41,J122,-0.98,-1.16
2012,2012-02-10,41,J123,-0.85,-1.22
2012,2012-02-10,41,J124,-1.05,-1.36
2012,2012-02-10,41,J125,-0.9,-1.14
2012,2012-02-10,41,J126,-1.1,-1.42
2012,2012-02-10,41,J127,-0.98,-1.39
2012,2012-02-10,41,J128,-0.95,-1.2
2012,2012-02-10,41,J129,-1.2,-1.52
2012,2012-02-10,41,J130,-0.83,-1.29
2012,2012-02-10,41,J131,-0.95,-1.23
2012,2012-02-10,41,Jnate,-2.28,-1.84
2012,2012-03-14,74,P001,-1.15,-2.36
2012,2012-03-14,74,P002,-0.92,-2.34
2012,2012-03-14,74,P003,-0.9,-2.7
2012,2012-03-14,74,P004,-0.9,-2.47
2012,2012-03-14,74,P005,-0.96,-1.92
2012,2012-03-14,74,P006,-1.05,-2.75
2012,2012-03-14,74,P007,-0.95,-2.38
2012,2012-03-14,74,P008,-1.15,-2.26
2012,2012-03-14,74,P009,-1.3,-2.8
2012,2012-03-14,74,P010,-1.1,-2.68
2012,2012-03-14,74,P011,-1.29,-2.76
2012,2012-03-14,74,P013,-1.09,-2.74
2012,2012-03-14,74,P014,-1.02,-2.46
2012,2012-03-14,74,P015,-1.1,-2.08
2012,2012-03-14,74,P016,-1.2,NA
2012,2012-03-14,74,P017,-1.23,-2.15
2012,2012-03-14,74,P018,-0.96,-1.83
2012,2012-03-14,74,P020,-1.2,-2.81
2012,2012-03-14,74,P021,-0.86,-2.32
2012,2012-03-14,74,P022,-0.96,-1.83
2012,2012-03-14,74,P023,-1.06,-2.64
2012,2012-03-14,74,P024,-1.07,-2.65
2012,2012-03-14,74,P025,-1.02,-2.58
2012,2012-03-14,74,P026,-1.21,-2.68
2012,2012-03-14,74,P027,-1.18,-2.5
2012,2012-03-14,74,P028,-1.5,-2.16
2012,2012-03-14,74,P029,-0.99,-2.51
2012,2012-03-14,74,P030,-1.26,-2.92
2012,2012-03-14,74,P031,-0.68,-2
2012,2012-03-14,74,P032,-0.73,-2.27
2012,2012-03-14,74,J101,-0.75,-1.88
2012,2012-03-14,74,J102,-0.98,-2.08
2012,2012-03-14,74,J103,-0.98,-1.98
2012,2012-03-14,74,J104,-0.92,-1.95
2012,2012-03-14,74,J105,-1.06,-1.93
2012,2012-03-14,74,J106,-1.21,-1.65
2012,2012-03-14,74,J107,-1.04,-1.68
2012,2012-03-14,74,J108,-0.86,-1.95
2012,2012-03-14,74,J109,-0.98,-1.08
2012,2012-03-14,74,J110,-1.07,-1.83
2012,2012-03-14,74,J111,-0.79,-1.7
2012,2012-03-14,74,J112,-1.18,-1.9
2012,2012-03-14,74,J113,-1.33,-2.13
2012,2012-03-14,74,J114,-0.94,-1.83
2012,2012-03-14,74,J115,-0.99,-1.83
2012,2012-03-14,74,J116,-0.84,-1.75
2012,2012-03-14,74,J117,-0.94,-1.83
2012,2012-03-14,74,J118,-0.94,-1.75
2012,2012-03-14,74,J119,-1.16,-1.78
2012,2012-03-14,74,J120,-0.83,-1.85
2012,2012-03-14,74,J121,-0.65,-1.75
2012,2012-03-14,74,J122,-1.01,-1.75
2012,2012-03-14,74,J123,-0.75,-1.8
2012,2012-03-14,74,J124,-1.25,-1.95
2012,2012-03-14,74,J125,-1.03,-1.83
2012,2012-03-14,74,J126,-0.8,-1.98
2012,2012-03-14,74,J127,-1.04,-2.18
2012,2012-03-14,74,J128,-0.94,-1.68
2012,2012-03-14,74,J129,-0.94,-2.13
2012,2012-03-14,74,J130,-0.78,-1.55
2012,2012-03-14,74,J131,-1.01,-1.97
2012,2012-03-14,74,Jnate,-1.22,-2.03
2012,2012-05-16,137,P001,-1.33,-2.19
2012,2012-05-16,137,P002,-0.93,-2.17
2012,2012-05-16,137,P003,-1.45,-2.28
2012,2012-05-16,137,P004,-1.27,-2.24
2012,2012-05-16,137,P005,-1.57,-2.42
2012,2012-05-16,137,P006,-0.98,-1.87
2012,2012-05-16,137,P007,-1.24,-2.3
2012,2012-05-16,137,P008,-1.45,-2.28
2012,2012-05-16,137,P009,-1.17,-2.17
2012,2012-05-16,137,P010,-0.97,-2.23
2012,2012-05-16,137,P011,-1.38,-2.37
2012,2012-05-16,137,P013,-1.16,-2.02
2012,2012-05-16,137,P014,-1.1,-2.57
2012,2012-05-16,137,P015,-1.38,-2.29
2012,2012-05-16,137,P016,-1.5,-2.22
2012,2012-05-16,137,P017,-0.95,-2.05
2012,2012-05-16,137,P018,-1.16,-2.14
2012,2012-05-16,137,P020,-1.03,-2.39
2012,2012-05-16,137,P021,-1.18,-2.28
2012,2012-05-16,137,P022,-0.97,-2.21
2012,2012-05-16,137,P023,-1.2,-2.33
2012,2012-05-16,137,P024,-1.18,-2.48
2012,2012-05-16,137,P025,-1.07,-2.31
2012,2012-05-16,137,P026,-1.03,-2.7
2012,2012-05-16,137,P027,-0.95,-2.25
2012,2012-05-16,137,P028,-1,-2.26
2012,2012-05-16,137,P029,-1.15,-2.22
2012,2012-05-16,137,P030,-1.11,-2.06
2012,2012-05-16,137,P031,-0.9,-1.81
2012,2012-05-16,137,P032,-1.3,-2.41
2012,2012-05-16,137,J101,-1.05,-2.68
2012,2012-05-16,137,J102,-1.2,-2.8
2012,2012-05-16,137,J103,-1.15,-2.26
2012,2012-05-16,137,J104,-1.2,-2.5
2012,2012-05-16,137,J105,-1.29,-2.6
2012,2012-05-16,137,J106,-1.01,-2.5
2012,2012-05-16,137,J107,-1.13,-2.08
2012,2012-05-16,137,J108,-1.42,-2.6
2012,2012-05-16,137,J109,-1.61,-2.29
2012,2012-05-16,137,J110,-1.31,-2.5
2012,2012-05-16,137,J111,-1.25,-2.34
2012,2012-05-16,137,J112,-1.03,-2.61
2012,2012-05-16,137,J113,-1.18,-2.65
2012,2012-05-16,137,J114,-1.08,-2.33
2012,2012-05-16,137,J115,-1.28,-2.28
2012,2012-05-16,137,J116,-1.13,-2.22
2012,2012-05-16,137,J117,-1.19,-2.23
2012,2012-05-16,137,J118,-1.15,-2.3
2012,2012-05-16,137,J119,-1.05,-2.2
2012,2012-05-16,137,J120,-1.18,-2.1
2012,2012-05-16,137,J121,-1,-2.13
2012,2012-05-16,137,J122,-0.98,-2.23
2012,2012-05-16,137,J123,-0.94,-2.4
2012,2012-05-16,137,J124,-1.1,-2.6
2012,2012-05-16,137,J125,-0.98,-2.15
2012,2012-05-16,137,J126,-1.13,-2.5
2012,2012-05-16,137,J127,-1.18,-2.35
2012,2012-05-16,137,J128,-1.17,-2.2
2012,2012-05-16,137,J129,-1.2,-2.43
2012,2012-05-16,137,J130,-0.96,-2.1
2012,2012-05-16,137,J131,-1.13,-2.3
2012,2012-05-16,137,Jnate,-1.23,-2.46
2012,2012-06-27,179,P001,-1.74,-2.47
2012,2012-06-27,179,P002,-2.12,-2.55
2012,2012-06-27,179,P003,-1.8,-2.58
2012,2012-06-27,179,P004,-2.19,-2.5
2012,2012-06-27,179,P005,-2.05,-2.88
2012,2012-06-27,179,P006,-2.09,-2.95
2012,2012-06-27,179,P007,-2.43,-2.64
2012,2012-06-27,179,P008,-2.27,-2.65
2012,2012-06-27,179,P009,-1.91,-2.45
2012,2012-06-27,179,P010,-1.75,-2.2
2012,2012-06-27,179,P011,-2.24,-3
2012,2012-06-27,179,P013,-2.73,-2.96
2012,2012-06-27,179,P014,-1.72,-2.87
2012,2012-06-27,179,P015,-1.7,-2.6
2012,2012-06-27,179,P016,-2.64,-2.34
2012,2012-06-27,179,P017,-2.14,-3.02
2012,2012-06-27,179,P018,-2.45,-2.73
2012,2012-06-27,179,P020,-2.07,-2.91
2012,2012-06-27,179,P021,-2.48,-2.3
2012,2012-06-27,179,P022,-1.8,-2.75
2012,2012-06-27,179,P023,-2.12,-2.43
2012,2012-06-27,179,P024,-2.07,-2.84
2012,2012-06-27,179,P025,-2.27,-2.49
2012,2012-06-27,179,P026,-2.43,-3.03
2012,2012-06-27,179,P027,-1.95,-2.83
2012,2012-06-27,179,P028,-2.08,-2.83
2012,2012-06-27,179,P029,-1.98,-2.83
2012,2012-06-27,179,P030,-2.03,-2.71
2012,2012-06-27,179,P031,-2.48,-2.5
2012,2012-06-27,179,P032,-1.55,-2.7
2012,2012-06-27,179,J101,-2.8,-3.65
2012,2012-06-27,179,J102,-3.5,-4.18
2012,2012-06-27,179,J103,-3.85,-4.23
2012,2012-06-27,179,J104,-3.6,-3.83
2012,2012-06-27,179,J105,-3.7,-4.18
2012,2012-06-27,179,J106,-4.71,-5.01
2012,2012-06-27,179,J107,-4.3,-4.4
2012,2012-06-27,179,J108,-4.38,-4.35
2012,2012-06-27,179,J109,-4.53,-4.28
2012,2012-06-27,179,J110,-4.6,-4.78
2012,2012-06-27,179,J111,-4.35,-4.7
2012,2012-06-27,179,J112,-5.56,-5.25
2012,2012-06-27,179,J113,-4.75,-4.68
2012,2012-06-27,179,J114,-4.7,-5
2012,2012-06-27,179,J115,-4.5,-4.85
2012,2012-06-27,179,J116,-4.28,-4.68
2012,2012-06-27,179,J117,-4.33,-4.6
2012,2012-06-27,179,J118,-4.3,-4.23
2012,2012-06-27,179,J119,-4.95,-4.5
2012,2012-06-27,179,J120,-5.15,-4.88
2012,2012-06-27,179,J121,-4.05,-4.33
2012,2012-06-27,179,J122,-4.6,-5.05
2012,2012-06-27,179,J123,-5.1,-5.35
2012,2012-06-27,179,J124,-3.25,-5.3
2012,2012-06-27,179,J125,-5.18,-5.97
2012,2012-06-27,179,J126,-4.73,-5.05
2012,2012-06-27,179,J127,-4.6,-4.68
2012,2012-06-27,179,J128,-4.25,-4.63
2012,2012-06-27,179,J129,-4.5,-4.99
2012,2012-06-27,179,J130,-4.4,-5.38
2012,2012-06-27,179,J131,-4.25,-4.63
2012,2012-06-27,179,Jnate,-5.05,-5.5
2012,2012-07-24,206,P001,-1.75,-2.22
2012,2012-07-24,206,P002,-2.36,-1.98
2012,2012-07-24,206,P003,-1.75,-2.15
2012,2012-07-24,206,P004,-1.78,-2.06
2012,2012-07-24,206,P005,-1.99,-2.14
2012,2012-07-24,206,P006,-1.81,-2.19
2012,2012-07-24,206,P007,-1.68,-2.03
2012,2012-07-24,206,P008,-2,-2.67
2012,2012-07-24,206,P009,-2.05,-2.2
2012,2012-07-24,206,P010,-1.72,-1.87
2012,2012-07-24,206,P011,-2.06,-2.19
2012,2012-07-24,206,P013,-2.16,-1.98
2012,2012-07-24,206,P014,-1.98,-2.16
2012,2012-07-24,206,P015,-1.87,-2.12
2012,2012-07-24,206,P016,-2.19,-2.36
2012,2012-07-24,206,P017,-2.45,-2.2
2012,2012-07-24,206,P018,-2.28,-2.18
2012,2012-07-24,206,P020,-1.85,-2.07
2012,2012-07-24,206,P021,-2.13,-2.08
2012,2012-07-24,206,P022,-1.7,-1.96
2012,2012-07-24,206,P023,-1.82,-1.86
2012,2012-07-24,206,P024,-1.86,-2.16
2012,2012-07-24,206,P025,-2.04,-2.2
2012,2012-07-24,206,P026,-1.78,-2.49
2012,2012-07-24,206,P027,-1.7,-2.21
2012,2012-07-24,206,P028,-2.12,-2.06
2012,2012-07-24,206,P029,-1.7,-1.95
2012,2012-07-24,206,P030,-1.82,-2.03
2012,2012-07-24,206,P031,-1.74,-1.97
2012,2012-07-24,206,P032,-2.14,-2.04
2012,2012-07-24,206,J101,-2.4,-3.74
2012,2012-07-24,206,J102,-3.4,-4.78
2012,2012-07-24,206,J103,-4.45,-4.4
2012,2012-07-24,206,J104,-3.35,-3.73
2012,2012-07-24,206,J105,-3.98,-4.35
2012,2012-07-24,206,J106,-3.7,NA
2012,2012-07-24,206,J107,-3.9,-4.25
2012,2012-07-24,206,J108,-4.2,-4.58
2012,2012-07-24,206,J109,-4.05,-4.48
2012,2012-07-24,206,J110,-4.58,-4.6
2012,2012-07-24,206,J111,-4.5,-5.02
2012,2012-07-24,206,J112,-5.5,-5.53
2012,2012-07-24,206,J113,-4.95,-5.21
2012,2012-07-24,206,J114,-4.6,-4.71
2012,2012-07-24,206,J115,-4.3,-4.45
2012,2012-07-24,206,J116,-5.28,-4.5
2012,2012-07-24,206,J117,-4.18,-4.51
2012,2012-07-24,206,J118,-3.85,-4.1
2012,2012-07-24,206,J119,-4.15,-4.32
2012,2012-07-24,206,J120,-3.5,-3.88
2012,2012-07-24,206,J121,-3.8,-4.23
2012,2012-07-24,206,J122,-4.05,-4.48
2012,2012-07-24,206,J123,-4.28,-4.38
2012,2012-07-24,206,J124,-4.05,-4.23
2012,2012-07-24,206,J125,-4.15,-4.48
2012,2012-07-24,206,J126,-3.7,-4.05
2012,2012-07-24,206,J127,-3.43,-3.53
2012,2012-07-24,206,J128,-3.05,-3.3
2012,2012-07-24,206,J129,-3.25,-3.55
2012,2012-07-24,206,J130,-3.7,-3.95
2012,2012-07-24,206,J131,-3.55,-3.55
2012,2012-07-24,206,Jnate,-4.25,-4.68
2012,2012-08-29,242,P001,-1.3,-2.52
2012,2012-08-29,242,P002,-1.45,-2.04
2012,2012-08-29,242,P003,-1.35,-2.23
2012,2012-08-29,242,P004,-1.55,-1.88
2012,2012-08-29,242,P005,-1.9,-2.1
2012,2012-08-29,242,P006,-2.5,-3.02
2012,2012-08-29,242,P007,-2,-2.29
2012,2012-08-29,242,P008,-1.5,-2.46
2012,2012-08-29,242,P009,-1.85,-2.65
2012,2012-08-29,242,P010,-1.35,-2.12
2012,2012-08-29,242,P011,-1.55,-3.07
2012,2012-08-29,242,P013,-1.9,-2.25
2012,2012-08-29,242,P014,-1.5,-2.65
2012,2012-08-29,242,P015,-1.95,-2.39
2012,2012-08-29,242,P016,-1.55,-2.33
2012,2012-08-29,242,P017,-1.3,-2.49
2012,2012-08-29,242,P018,-1.45,-2.14
2012,2012-08-29,242,P020,-1.75,-2.34
2012,2012-08-29,242,P021,-1.9,-2.77
2012,2012-08-29,242,P022,-1.3,-2.9
2012,2012-08-29,242,P023,-1.25,-3.04
2012,2012-08-29,242,P024,-1.5,-2.76
2012,2012-08-29,242,P025,-1.15,-2.49
2012,2012-08-29,242,P026,-1.5,-2.26
2012,2012-08-29,242,P027,-1.3,-2.74
2012,2012-08-29,242,P028,-1.95,-2.34
2012,2012-08-29,242,P029,-1.35,-2.59
2012,2012-08-29,242,P030,-1.25,-2.37
2012,2012-08-29,242,P031,-1.55,-2.63
2012,2012-08-29,242,P032,-1.35,-2.36
2012,2012-08-29,242,J101,-0.98,-2.58
2012,2012-08-29,242,J102,-1.3,-2.98
2012,2012-08-29,242,J103,-1.5,-2.85
2012,2012-08-29,242,J104,-1.35,-2.75
2012,2012-08-29,242,J105,-1.45,-2.78
2012,2012-08-29,242,J106,-1.33,-2.68
2012,2012-08-29,242,J107,-1.25,-2.88
2012,2012-08-29,242,J108,-2.23,-3.3
2012,2012-08-29,242,J109,-2.73,-4.9
2012,2012-08-29,242,J110,-1.5,-3.03
2012,2012-08-29,242,J111,-2.58,-3.35
2012,2012-08-29,242,J112,-1.3,-2.7
2012,2012-08-29,242,J113,-1.65,-2.73
2012,2012-08-29,242,J114,-1.23,-3.06
2012,2012-08-29,242,J115,-1.28,-2.36
2012,2012-08-29,242,J116,-2,-3.03
2012,2012-08-29,242,J117,-1.28,-2.38
2012,2012-08-29,242,J118,-1.15,-2.55
2012,2012-08-29,242,J119,-1.1,-2.8
2012,2012-08-29,242,J120,-1.15,-2.53
2012,2012-08-29,242,J121,-2.18,-3.28
2012,2012-08-29,242,J122,-1.18,-2.83
2012,2012-08-29,242,J123,-1.25,-2.95
2012,2012-08-29,242,J124,-1.13,-2.73
2012,2012-08-29,242,J125,-1.08,-2.7
2012,2012-08-29,242,J126,-1.15,-2.7
2012,2012-08-29,242,J127,-0.98,-2.55
2012,2012-08-29,242,J128,-0.93,-2.25
2012,2012-08-29,242,J129,-0.98,-2.18
2012,2012-08-29,242,J130,-0.85,-2.43
2012,2012-08-29,242,J131,-1.23,-2.63
2012,2012-08-29,242,Jnate,-1.5,-2.69
2012,2012-09-26,270,P001,-1.27,-2.23
2012,2012-09-26,270,P002,-1.11,-2.56
2012,2012-09-26,270,P003,-2,-2.22
2012,2012-09-26,270,P004,-2.09,-2.19
2012,2012-09-26,270,P005,-2.22,-2.53
2012,2012-09-26,270,P006,-2.16,-2.85
2012,2012-09-26,270,P007,-2.31,-2.28
2012,2012-09-26,270,P008,-1.96,-2.62
2012,2012-09-26,270,P009,-2.02,-2.77
2012,2012-09-26,270,P010,-1.9,-2.32
2012,2012-09-26,270,P011,-2.17,-2.34
2012,2012-09-26,270,P013,-1.97,-2.55
2012,2012-09-26,270,P014,-2.13,-2.14
2012,2012-09-26,270,P015,-2.22,-2.4
2012,2012-09-26,270,P016,-1.68,-2.31
2012,2012-09-26,270,P017,-1.94,-2.24
2012,2012-09-26,270,P018,-1.97,-2.16
2012,2012-09-26,270,P020,-1.15,-2.89
2012,2012-09-26,270,P021,-2.07,-2.52
2012,2012-09-26,270,P022,-1.24,-2.66
2012,2012-09-26,270,P023,-1.46,-2.37
2012,2012-09-26,270,P024,-1.63,-3.05
2012,2012-09-26,270,P025,-1.58,-2.67
2012,2012-09-26,270,P026,-1.72,-2.48
2012,2012-09-26,270,P027,-1.29,-2.54
2012,2012-09-26,270,P028,-1.74,-2.84
2012,2012-09-26,270,P029,-1.69,-2.59
2012,2012-09-26,270,P030,-1.79,-3.46
2012,2012-09-26,270,P031,-1.33,-2.54
2012,2012-09-26,270,P032,-1.38,-3.03
2012,2012-09-26,270,J101,-1.08,-2.67
2012,2012-09-26,270,J102,-1.33,-2.9
2012,2012-09-26,270,J103,-2.2,-3.38
2012,2012-09-26,270,J104,-2.25,-3.25
2012,2012-09-26,270,J105,-2.53,-3.73
2012,2012-09-26,270,J106,-2.52,-4
2012,2012-09-26,270,J107,-2.65,-3.73
2012,2012-09-26,270,J108,-2.98,-3.8
2012,2012-09-26,270,J109,-4.7,-5.13
2012,2012-09-26,270,J110,-2.65,-3.67
2012,2012-09-26,270,J111,-3.93,-4.15
2012,2012-09-26,270,J112,-3.73,-4.03
2012,2012-09-26,270,J113,-3.2,-3.93
2012,2012-09-26,270,J114,-3,-3.7
2012,2012-09-26,270,J115,-2.63,-3.63
2012,2012-09-26,270,J116,-3.03,-3.33
2012,2012-09-26,270,J117,-1.65,-3.23
2012,2012-09-26,270,J118,-1.93,-3.05
2012,2012-09-26,270,J119,-1.48,-3.1
2012,2012-09-26,270,J120,-1.82,-2.9
2012,2012-09-26,270,J121,-2.5,-3.23
2012,2012-09-26,270,J122,-1.63,-2.88
2012,2012-09-26,270,J123,-2.33,-2.83
2012,2012-09-26,270,J124,-1.65,-2.83
2012,2012-09-26,270,J125,-1.69,-3.4
2012,2012-09-26,270,J126,-1.43,-2.65
2012,2012-09-26,270,J127,-1.51,-2.9
2012,2012-09-26,270,J128,-1.35,-2.55
2012,2012-09-26,270,J129,-1.33,-2.8
2012,2012-09-26,270,J130,-1.25,-2.7
2012,2012-09-26,270,J131,-1.93,-2.98
2012,2012-09-26,270,Jnate,-1.18,-2.97
2012,2012-11-09,314,P001,-2.31,-2.51
2012,2012-11-09,314,P002,-2.54,-2.67
2012,2012-11-09,314,P003,-2.35,-3.15
2012,2012-11-09,314,P004,-2.77,-3.16
2012,2012-11-09,314,P005,-2.91,-2.61
2012,2012-11-09,314,P006,-2.62,-3.19
2012,2012-11-09,314,P007,-2.67,-3.45
2012,2012-11-09,314,P008,-2.4,-3.47
2012,2012-11-09,314,P009,-2.84,-3.29
2012,2012-11-09,314,P010,-2.47,-2.47
2012,2012-11-09,314,P011,-2.73,-4.19
2012,2012-11-09,314,P013,-2.64,-2.6
2012,2012-11-09,314,P014,-2.51,-3.03
2012,2012-11-09,314,P015,-2.73,-3.27
2012,2012-11-09,314,P016,-2.49,-2.64
2012,2012-11-09,314,P017,-2.23,-2.48
2012,2012-11-09,314,P018,-2.2,-2.58
2012,2012-11-09,314,P020,-2.91,-2.82
2012,2012-11-09,314,P021,-2.37,-2.64
2012,2012-11-09,314,P022,-2.48,-2.9
2012,2012-11-09,314,P023,-2.33,-2.62
2012,2012-11-09,314,P024,-2.6,-3.45
2012,2012-11-09,314,P025,-2.62,-2.6
2012,2012-11-09,314,P026,-2.57,-2.68
2012,2012-11-09,314,P027,-2.33,-2.6
2012,2012-11-09,314,P028,-2.5,-3.26
2012,2012-11-09,314,P029,-2.44,-2.95
2012,2012-11-09,314,P030,-2.43,-2.66
2012,2012-11-09,314,P031,-2.79,-2.78
2012,2012-11-09,314,P032,-2.38,-2.61
2012,2012-11-09,314,J101,-3.08,-3.3
2012,2012-11-09,314,J102,-4.28,-4.38
2012,2012-11-09,314,J103,-5,-5.13
2012,2012-11-09,314,J104,-4.33,-4.23
2012,2012-11-09,314,J105,-4.73,-5.08
2012,2012-11-09,314,J106,-5.3,-5.43
2012,2012-11-09,314,J107,-4.88,-4.55
2012,2012-11-09,314,J108,-5.08,-5.33
2012,2012-11-09,314,J109,-6.2,-6.9
2012,2012-11-09,314,J110,-5.28,-5.35
2012,2012-11-09,314,J111,-5.18,-5.28
2012,2012-11-09,314,J112,-6.2,-6.85
2012,2012-11-09,314,J113,-5.18,-5.5
2012,2012-11-09,314,J114,-5.23,-5.47
2012,2012-11-09,314,J115,-4.83,-5.45
2012,2012-11-09,314,J116,-4.6,-4.97
2012,2012-11-09,314,J117,-4.18,-4.78
2012,2012-11-09,314,J118,-4.1,-4.68
2012,2012-11-09,314,J119,-3.83,-4.65
2012,2012-11-09,314,J120,-4.35,-4.7
2012,2012-11-09,314,J121,-4.23,-4.56
2012,2012-11-09,314,J122,-4.25,-4.57
2012,2012-11-09,314,J123,-4.83,-4.95
2012,2012-11-09,314,J124,-4.85,-5.05
2012,2012-11-09,314,J125,-4.83,-5.07
2012,2012-11-09,314,J126,-4.13,-4.7
2012,2012-11-09,314,J127,-4.6,-4.86
2012,2012-11-09,314,J128,-3.88,-4.58
2012,2012-11-09,314,J129,-4.45,-4.73
2012,2012-11-09,314,J130,-4.53,-4.48
2012,2012-11-09,314,J131,-4.35,-4.75
2012,2012-11-09,314,Jnate,-4.48,-4.73
2013,2013-01-10,10,P001,-2.9,-2.38
2013,2013-01-10,10,P002,-3.24,-2.65
2013,2013-01-10,10,P003,-2.93,-2.83
2013,2013-01-10,10,P004,-2.45,-2.82
2013,2013-01-10,10,P005,-2.95,-3.31
2013,2013-01-10,10,P006,-2.53,-2.62
2013,2013-01-10,10,P007,-2.9,-2.36
2013,2013-01-10,10,P008,-3.45,-2.23
2013,2013-01-10,10,P009,-3.45,-2.71
2013,2013-01-10,10,P010,-2.9,-3.18
2013,2013-01-10,10,P011,-3.35,-2.55
2013,2013-01-10,10,P013,-3.05,-3.12
2013,2013-01-10,10,P014,-3.24,-2.76
2013,2013-01-10,10,P015,-2.6,-2.45
2013,2013-01-10,10,P016,-3.88,-2.55
2013,2013-01-10,10,P017,-2.9,-3.07
2013,2013-01-10,10,P018,-2.3,-2.54
2013,2013-01-10,10,P020,-3.07,-2.78
2013,2013-01-10,10,P021,-3.25,-2.53
2013,2013-01-10,10,P022,-3.56,-3.05
2013,2013-01-10,10,P023,-2.93,-2.76
2013,2013-01-10,10,P024,-2.91,-3.35
2013,2013-01-10,10,P025,-3.35,-3.4
2013,2013-01-10,10,P026,-3.45,-3.32
2013,2013-01-10,10,P027,-2.58,-2.79
2013,2013-01-10,10,P028,-3.48,-2.97
2013,2013-01-10,10,P029,-3.05,-2.36
2013,2013-01-10,10,P030,-3.3,-2.95
2013,2013-01-10,10,P031,-2.73,-2.85
2013,2013-01-10,10,P032,-2.45,-2.76
2013,2013-01-10,10,J101,-3.81,-3.23
2013,2013-01-10,10,J102,-4.23,-4.03
2013,2013-01-10,10,J103,-5,-5
2013,2013-01-10,10,J104,-3.78,-3.45
2013,2013-01-10,10,J105,-3.85,-3.94
2013,2013-01-10,10,J106,-4.03,-4.25
2013,2013-01-10,10,J107,-2.8,-2.83
2013,2013-01-10,10,J108,-4.4,-3.4
2013,2013-01-10,10,J109,-7,-6.8
2013,2013-01-10,10,J110,-3.85,-3.1
2013,2013-01-10,10,J111,-3.85,-3.9
2013,2013-01-10,10,J112,-3.5,-5.05
2013,2013-01-10,10,J113,-3.85,-3.45
2013,2013-01-10,10,J114,-3.28,-2.8
2013,2013-01-10,10,J115,-3.35,-2.83
2013,2013-01-10,10,J116,-5,-3.25
2013,2013-01-10,10,J117,-3.3,-3.35
2013,2013-01-10,10,J118,-3.2,-3.25
2013,2013-01-10,10,J119,-3.48,-3.15
2013,2013-01-10,10,J120,-4.8,-4.6
2013,2013-01-10,10,J121,-3.55,-5.13
2013,2013-01-10,10,J122,-4.45,-4.13
2013,2013-01-10,10,J123,-4.15,-3.85
2013,2013-01-10,10,J124,-4.65,-3.83
2013,2013-01-10,10,J125,-3.45,-3.6
2013,2013-01-10,10,J126,-4.43,-4.38
2013,2013-01-10,10,J127,-4.1,-3.25
2013,2013-01-10,10,J128,-3.7,-3.1
2013,2013-01-10,10,J129,-3.5,-3.75
2013,2013-01-10,10,J130,-4.45,-4.48
2013,2013-01-10,10,J131,-3.55,-3.25
2013,2013-01-10,10,Jnate,-5,-4.88
2013,2013-03-20,79,P001,-1.55,-2.46
2013,2013-03-20,79,P002,-1.53,-2.25
2013,2013-03-20,79,P003,-2.52,-2.8
2013,2013-03-20,79,P004,-2.81,-3.15
2013,2013-03-20,79,P005,-3.1,-3.15
2013,2013-03-20,79,P006,-2.81,-3.1
2013,2013-03-20,79,P007,-2.28,-2.7
2013,2013-03-20,79,P008,-2.58,-2.8
2013,2013-03-20,79,P009,-2.38,-3.01
